converted,GameLevel,NumGameDays,NumGameDays4Plus,NumInGameMessagesSent,NumSpaceHeroBadges,NumFriendRequestIgnored,NumFriends,AcquiredSpaceship,AcquiredIonWeapon,TimesLostSpaceship,TimesKilled,TimesCaptain,TimesNavigator,PurchasedCoinPackSmall,PurchasedCoinPackLarge,NumAdsClicked,DaysUser,UserConsole,UserHasOldOS
no,8,20,16,0,0,76,0,yes,no,0,0,0,29,no,yes,9,3865,yes,no
no,6,23,0,39,0,0,0,no,no,0,0,0,0,yes,yes,6,1889,yes,no
no,4,6,0,18,0,4,19,no,yes,0,0,4,0,no,no,7,3319,yes,no
no,7,3,1,0,0,0,0,yes,no,0,0,0,0,no,no,2,4108,yes,no
yes,5,17,7,0,0,46,9,yes,no,1,0,0,0,yes,no,9,3500,yes,no
no,7,17,9,124,0,0,0,yes,no,21,0,0,0,no,no,7,2192,yes,no
yes,6,20,0,38,0,2,4,yes,no,0,0,0,0,yes,no,6,1827,yes,no
no,6,2,0,0,0,0,0,no,no,0,0,0,0,no,no,8,3013,no,no
no,6,16,0,0,0,21,210,no,no,0,5,0,0,yes,no,12,2404,yes,no
no,5,2,0,198,3,37,18,no,no,2,0,0,0,no,no,21,2404,yes,no
no,5,3,0,0,0,0,0,no,no,3,0,0,0,no,yes,5,3319,yes,no
no,8,3,0,0,0,0,0,no,no,0,0,12,0,no,yes,9,2892,no,no
no,1,1,0,123,0,5,0,no,no,0,0,0,0,no,no,4,3013,no,no
yes,10,18,0,0,0,0,45,no,no,0,0,0,0,yes,no,19,2009,yes,no
no,10,22,0,2,0,1,53,no,no,19,0,0,0,yes,no,19,3258,yes,yes
no,4,6,3,30,0,66,0,yes,no,0,0,0,0,yes,no,4,2953,yes,no
no,10,16,16,202,0,71,3,yes,no,33,0,0,0,no,no,15,2769,yes,no
no,2,1,0,0,0,0,2,no,no,0,0,0,0,yes,no,7,2892,yes,yes
no,9,16,0,0,0,13,0,no,no,0,0,0,0,yes,no,3,3743,yes,no
no,10,20,0,118,0,55,18,no,no,38,0,0,0,no,no,9,2739,yes,no
no,10,9,0,0,0,0,14,no,no,0,0,0,0,no,no,18,2800,yes,no
no,8,19,0,0,0,0,0,no,no,0,0,0,0,no,no,5,1889,yes,no
no,2,11,0,5,0,0,0,no,no,0,0,0,0,no,yes,2,3258,yes,no
no,3,16,0,22,0,62,436,yes,no,9,0,0,0,no,no,6,2588,yes,no
no,6,12,0,0,0,0,0,no,no,0,0,0,0,no,yes,0,3044,yes,no
no,2,2,0,0,0,0,38,no,yes,0,0,0,0,no,no,2,1917,no,yes
no,9,18,0,52,0,57,4,no,no,0,0,0,0,no,no,24,3592,no,no
no,6,17,0,44,0,0,0,no,no,15,0,0,0,no,yes,7,2254,yes,no
no,10,15,0,86,0,76,45,no,no,7,0,0,0,no,yes,6,3439,yes,no
yes,1,14,11,139,0,8,3,yes,no,1,0,2,4,no,no,26,2313,yes,no
no,5,18,0,0,0,0,0,no,no,2,0,0,0,no,no,5,3715,yes,no
no,6,4,0,0,0,0,3,no,no,0,0,2,0,no,no,16,2282,yes,no
no,3,2,0,0,0,2,0,no,no,0,0,0,0,yes,no,2,2647,yes,no
no,8,21,0,99,0,1,0,no,no,5,0,0,0,no,no,2,2404,no,no
no,8,16,12,0,0,49,49,yes,no,0,0,41,14,no,no,21,2374,yes,no
no,9,10,0,122,3,39,283,yes,no,20,0,0,0,no,no,22,1308,yes,no
no,4,10,0,9,0,29,50,no,no,0,0,0,0,yes,no,7,2374,yes,no
no,8,13,0,36,0,0,0,no,no,1,0,0,0,yes,no,7,3074,yes,yes
no,9,22,0,0,1,8,10,yes,no,0,0,0,0,no,yes,9,3044,yes,no
no,2,1,0,0,0,0,0,no,no,0,0,0,0,no,no,6,2223,yes,no
no,9,14,0,146,0,84,270,yes,no,0,0,0,0,no,no,17,1400,yes,no
yes,5,12,6,0,0,13,275,yes,no,0,0,1,2,no,no,9,2769,yes,no
no,8,17,6,2,0,34,0,yes,no,1,0,0,0,no,no,5,3288,yes,yes
no,5,1,0,183,0,103,7,no,no,16,5,0,0,yes,no,0,3105,yes,yes
no,9,18,0,273,0,80,0,no,no,0,0,0,0,yes,no,7,2131,yes,no
no,8,22,1,0,0,17,55,yes,no,4,0,0,0,yes,no,20,2131,yes,no
no,5,23,2,164,6,33,15,yes,no,27,0,0,0,yes,no,1,3562,yes,no
yes,8,13,0,10,0,72,99,no,no,0,0,0,0,no,no,5,2374,yes,no
yes,2,17,0,42,2,54,51,yes,no,2,0,0,0,no,yes,8,3743,yes,no
no,9,13,9,288,9,103,215,yes,no,0,0,0,1,yes,yes,4,2496,yes,no
no,7,4,0,34,0,2,20,no,no,0,0,0,0,yes,no,7,1978,no,no
no,10,23,8,327,1,79,211,yes,no,3,0,0,1,no,no,5,3804,yes,no
no,7,4,1,115,0,0,0,no,no,1,0,0,4,no,no,4,3350,yes,no
no,8,14,1,99,0,27,0,no,no,23,0,0,0,yes,yes,12,4108,yes,no
yes,8,2,0,0,0,6,90,no,no,0,0,0,0,yes,no,9,2162,yes,no
no,4,18,1,0,0,0,0,no,no,0,0,0,0,no,no,10,3774,yes,no
no,5,4,0,0,1,1,16,yes,no,0,0,0,0,yes,no,1,2953,yes,no
no,8,28,0,14,0,0,0,no,no,1,0,0,0,yes,no,6,2800,yes,no
yes,8,19,1,48,0,10,4,yes,no,12,0,0,0,no,no,10,2557,yes,no
no,7,14,0,0,0,7,0,no,no,0,0,0,0,no,no,8,2708,yes,no
yes,1,24,0,0,0,0,19,no,no,0,0,0,0,no,yes,35,2192,yes,no
no,6,16,0,128,0,0,54,yes,no,6,0,0,0,yes,yes,22,2223,no,no
no,1,1,0,78,0,84,25,no,yes,0,0,8,0,no,no,3,2527,yes,no
no,9,14,0,155,0,77,41,yes,no,2,0,0,0,yes,no,3,3319,yes,no
no,3,2,1,15,0,0,47,no,no,0,0,0,0,yes,no,24,1766,yes,no
no,6,15,0,0,0,8,1,no,no,1,0,0,0,no,no,8,2953,yes,no
no,1,16,0,0,0,0,0,yes,no,0,0,0,0,yes,no,9,3074,yes,yes
no,1,7,0,140,0,0,0,no,no,2,0,2,0,no,yes,2,2070,yes,no
no,9,15,0,5,3,9,13,no,no,0,0,0,0,no,no,8,2739,yes,no
yes,9,16,0,0,0,5,47,no,no,0,0,0,0,no,yes,29,2708,yes,no
no,8,20,0,90,0,25,11,no,no,0,0,0,0,no,yes,22,1917,yes,yes
no,9,14,2,58,7,106,179,yes,no,0,0,0,0,no,yes,10,3013,yes,no
no,5,22,0,0,0,56,43,no,no,1,0,0,2,no,no,8,2953,no,no
no,7,17,0,0,0,0,0,no,no,0,0,0,0,no,yes,11,3409,yes,no
no,4,15,0,119,0,84,47,no,no,2,0,0,0,no,no,3,2039,yes,no
yes,7,2,0,13,0,16,1,yes,no,0,0,27,0,no,no,1,2892,yes,no
no,6,15,0,215,0,55,18,no,no,10,0,0,0,no,no,5,2496,yes,no
no,5,20,0,0,0,0,0,no,no,0,0,0,0,yes,no,7,4139,yes,no
yes,2,7,0,460,0,89,46,no,no,19,0,0,0,yes,yes,9,1948,yes,no
no,6,4,0,96,0,15,3,no,no,0,0,0,0,yes,no,1,1766,no,no
no,6,20,0,148,0,0,0,no,no,13,0,0,0,no,no,3,3896,no,no
no,7,3,0,37,0,92,0,yes,no,14,0,15,0,no,no,3,2162,no,no
no,7,17,0,0,0,0,0,no,no,0,0,0,0,no,no,10,2404,yes,no
yes,6,3,0,31,0,0,46,no,no,5,0,0,0,yes,yes,15,3105,yes,no
no,1,1,0,43,0,0,22,no,no,0,0,0,0,yes,no,2,2435,yes,no
no,2,12,0,0,0,0,257,no,no,0,0,0,0,no,no,24,2039,yes,no
no,9,20,0,167,7,57,362,no,no,0,0,0,0,no,yes,0,2343,yes,no
yes,5,20,1,0,0,2,277,yes,no,0,0,0,0,yes,no,8,3166,yes,no
no,10,24,0,81,0,22,0,no,no,42,0,0,0,no,no,5,2708,yes,no
no,2,4,0,0,8,6,258,yes,no,0,0,0,0,no,no,1,3044,yes,no
no,7,1,0,13,0,2,84,no,no,0,0,0,0,yes,yes,13,2039,yes,no
no,10,25,17,274,4,36,395,no,no,9,0,0,3,no,no,11,2282,yes,no
no,7,19,1,102,0,67,37,yes,no,3,0,0,0,yes,no,5,2313,yes,yes
no,10,17,1,111,0,31,94,no,no,0,0,13,4,no,yes,21,3774,yes,yes
no,10,5,4,279,0,74,0,yes,no,13,0,0,0,no,no,10,1400,no,no
no,2,4,3,4,0,21,0,yes,no,0,0,3,0,no,no,12,3319,yes,no
no,7,15,0,128,0,77,0,no,no,2,0,0,0,no,yes,3,3623,yes,no
yes,7,14,0,138,2,87,59,no,no,1,0,0,0,yes,no,18,2466,no,no
no,6,2,0,34,0,65,36,no,no,4,0,3,0,no,no,8,1674,yes,no
no,10,21,0,342,4,46,9,no,no,0,0,2,0,no,yes,2,2192,yes,yes
no,10,26,3,156,4,27,18,no,no,5,0,20,1,no,no,8,2282,yes,no
no,8,18,1,63,0,4,0,no,no,33,0,0,0,no,yes,12,2192,yes,no
no,10,19,11,0,0,1,219,yes,no,0,0,0,6,no,no,9,2892,yes,no
no,9,16,0,479,0,69,0,no,no,3,0,0,1,no,no,4,1705,yes,no
yes,9,2,0,2,0,0,11,no,no,0,0,2,0,yes,no,7,2678,yes,no
no,2,2,0,83,0,67,0,no,no,4,0,0,0,no,no,9,2343,no,no
no,5,3,0,102,0,8,0,no,no,0,0,0,0,no,yes,11,3013,yes,no
no,9,22,0,215,0,25,0,no,no,0,0,0,0,no,yes,6,2343,yes,no
no,5,2,0,0,1,21,53,yes,no,1,0,0,1,no,no,16,2892,no,no
no,6,2,0,47,0,112,57,yes,no,3,0,0,0,yes,no,2,2435,no,yes
no,8,18,5,90,0,45,2,yes,no,13,0,0,2,yes,no,5,2831,yes,no
no,9,16,14,14,0,73,0,yes,no,1,0,0,8,no,no,4,2254,no,no
no,9,11,0,0,0,0,0,no,no,0,0,0,0,no,no,6,3623,no,no
no,5,19,0,50,3,0,253,yes,no,1,0,19,23,yes,no,9,1613,yes,no
no,5,10,0,0,0,3,4,no,no,14,0,0,0,yes,no,8,3653,yes,no
no,1,6,0,0,0,0,0,no,no,0,0,0,0,yes,no,1,2922,yes,no
no,10,18,0,404,5,100,211,no,no,93,0,1,0,no,no,24,2101,yes,no
no,8,6,0,55,0,8,2,no,no,0,0,0,0,yes,no,10,2374,no,no
no,10,19,0,65,1,72,26,yes,no,0,0,1,0,no,yes,3,1766,yes,no
no,8,10,0,0,0,0,12,no,no,11,0,0,0,no,no,7,3896,no,no
no,10,17,0,150,0,56,266,no,no,0,0,0,0,no,no,31,1308,yes,no
yes,5,3,0,1,2,1,4,no,no,0,0,0,0,no,yes,7,2282,no,no
no,2,1,0,4,0,0,0,no,no,0,0,0,0,no,yes,3,2861,yes,no
no,8,26,0,0,0,0,0,yes,no,0,0,0,0,no,no,12,2678,yes,no
no,7,7,1,194,1,110,366,no,no,27,0,11,0,yes,no,4,2101,no,no
no,7,1,0,19,0,0,0,yes,no,2,0,0,0,yes,no,8,2374,yes,no
no,6,26,0,15,0,95,442,no,no,0,0,0,0,yes,no,2,3013,yes,no
no,8,10,3,0,0,0,0,yes,no,0,0,0,0,no,no,8,2282,yes,no
no,3,19,0,3,0,15,75,no,no,0,0,0,2,yes,no,4,2162,yes,no
no,2,2,0,1,0,0,0,no,no,0,0,0,0,no,yes,2,3715,yes,yes
yes,8,14,2,27,0,0,3,no,no,0,0,0,12,yes,no,8,2374,yes,no
no,7,17,1,3,1,107,333,no,no,10,0,15,5,yes,yes,10,2313,yes,no
no,10,22,0,6,2,50,4,no,no,0,0,0,1,no,yes,6,2162,yes,no
yes,10,10,2,0,0,0,57,yes,no,1,0,0,6,yes,yes,36,2647,yes,no
no,5,23,0,70,0,32,73,no,no,4,0,6,3,no,yes,21,2313,no,no
no,3,1,0,125,0,6,1,no,no,0,0,0,0,no,no,3,2254,yes,yes
yes,6,7,0,31,0,13,69,no,no,0,0,0,0,yes,yes,16,2404,yes,no
yes,9,16,1,0,0,0,9,yes,no,0,0,5,2,no,no,25,3258,yes,no
no,8,2,0,40,0,5,79,no,no,0,0,0,0,no,no,2,2922,yes,no
no,3,17,0,60,0,53,0,no,no,57,0,0,0,no,no,8,3105,no,no
yes,10,17,15,332,1,52,214,no,no,19,0,4,0,yes,no,6,3074,yes,no
yes,6,17,1,7,0,21,3,yes,no,0,0,0,5,no,no,19,1917,yes,no
yes,7,10,0,0,0,0,0,yes,no,0,0,0,0,yes,yes,5,3957,yes,no
no,7,11,0,132,2,85,51,no,no,0,0,0,0,no,no,4,1552,yes,no
no,6,11,0,0,0,0,0,no,no,0,0,0,0,yes,yes,3,3957,yes,no
no,8,14,10,80,0,0,0,yes,no,0,0,7,4,no,yes,10,3044,yes,no
no,6,3,0,0,0,0,4,no,no,0,0,0,0,yes,no,11,2800,yes,no
no,7,17,0,142,0,1,1,no,no,2,0,0,0,no,no,15,1797,yes,no
no,9,24,0,163,0,76,319,yes,no,11,0,0,0,no,no,2,2374,yes,yes
no,6,12,0,0,1,0,10,no,no,0,0,0,0,no,no,4,1978,yes,no
no,2,6,0,3,0,0,1,no,no,1,0,0,0,no,no,3,3988,yes,no
no,9,15,3,0,0,0,0,yes,no,0,0,0,0,no,no,12,3715,yes,no
yes,8,20,17,358,2,112,10,yes,no,10,0,0,0,no,no,37,2374,yes,yes
no,6,7,0,0,2,18,202,no,no,0,0,0,0,yes,no,13,3135,yes,no
no,6,12,0,68,0,46,0,no,no,6,0,0,0,no,no,6,2800,yes,no
no,7,21,0,0,1,0,41,no,no,0,0,0,0,no,yes,3,4018,yes,no
no,1,17,3,0,0,1,0,no,no,0,0,0,0,yes,no,5,3166,yes,yes
no,5,17,0,496,6,108,103,no,no,45,0,0,0,no,no,12,2466,yes,no
no,2,10,0,77,0,103,38,no,no,0,0,0,0,yes,no,1,2769,yes,no
no,4,18,0,28,0,6,0,no,no,0,0,0,0,yes,yes,3,3896,yes,no
no,7,8,0,430,0,79,444,no,no,116,0,0,0,no,no,1,2343,yes,no
no,10,2,0,154,0,53,2,no,no,7,0,0,0,yes,no,23,2953,yes,no
no,9,24,0,123,1,91,46,no,no,3,0,0,0,yes,no,9,2009,yes,no
no,7,13,0,45,0,70,1,no,no,8,8,0,0,no,no,10,2192,yes,no
no,2,15,0,0,0,0,341,no,no,0,0,0,0,yes,no,18,1674,yes,no
no,1,1,0,0,0,0,157,no,no,0,0,0,0,yes,no,9,2343,yes,no
no,7,23,0,267,0,38,0,no,no,2,0,2,2,no,no,10,3957,yes,no
no,5,17,0,311,3,73,53,no,no,1,0,0,0,no,no,6,3105,yes,no
no,9,4,0,35,0,17,0,no,no,0,0,0,0,no,no,10,2466,yes,no
no,9,1,0,16,0,11,12,no,no,2,0,0,0,yes,no,7,1674,yes,no
no,4,7,0,0,0,28,5,no,no,0,0,0,0,yes,no,12,2466,no,no
no,10,12,4,167,0,11,0,no,no,1,0,0,0,yes,no,6,3653,yes,no
no,5,22,0,50,0,0,0,yes,no,12,0,0,0,no,yes,9,2435,no,no
no,2,20,1,230,0,79,68,yes,no,0,0,0,0,no,no,14,2254,yes,no
no,4,13,0,71,0,7,0,yes,no,3,0,0,3,no,no,5,2343,yes,no
no,9,7,3,32,0,102,1,no,no,3,14,0,0,yes,yes,17,2131,yes,no
no,9,14,9,12,0,75,77,yes,no,3,0,0,0,no,no,2,2647,yes,yes
no,1,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,2,2708,yes,yes
no,2,12,0,7,0,18,10,no,no,0,0,0,0,no,no,0,2254,no,no
no,8,18,0,156,0,112,50,yes,no,1,0,0,3,no,no,2,1978,no,no
yes,8,13,0,90,7,87,9,yes,no,6,0,0,0,no,no,5,3105,yes,no
no,5,15,2,146,0,49,300,no,no,0,0,5,0,yes,no,7,1523,no,no
no,4,10,0,66,3,87,22,no,no,4,0,0,0,yes,no,14,3562,yes,yes
no,8,17,1,18,0,16,2,no,no,0,0,19,2,no,no,19,1917,yes,no
no,2,2,1,70,0,88,0,yes,no,0,0,0,1,no,no,10,2466,yes,no
no,3,3,0,0,0,0,1,no,no,0,0,0,0,no,no,5,2070,yes,no
no,7,11,0,130,0,23,28,no,no,0,0,0,0,no,no,1,3319,yes,no
yes,9,11,9,15,0,78,5,yes,no,0,0,0,11,no,no,23,1917,yes,no
no,9,5,0,0,0,13,0,no,no,0,0,0,0,no,yes,7,3470,no,no
no,5,5,2,87,1,119,3,yes,no,1,0,0,0,yes,no,16,1431,yes,no
no,10,19,0,45,9,6,60,no,no,0,0,0,0,yes,yes,6,2131,yes,yes
no,8,17,0,0,0,0,0,no,no,0,0,0,0,no,no,9,2404,yes,no
no,10,15,0,50,1,70,21,no,no,6,0,0,0,no,yes,5,2496,yes,no
no,2,8,2,45,9,35,398,no,no,0,0,8,0,yes,no,3,1400,yes,no
no,5,12,0,7,0,2,0,no,no,2,0,0,0,yes,yes,4,3074,yes,no
no,8,20,7,146,0,69,0,yes,no,9,0,7,1,no,yes,8,3653,yes,no
no,5,1,0,135,0,70,0,no,no,48,0,0,0,no,no,10,2496,yes,no
no,10,20,0,199,0,97,0,no,no,0,0,0,0,no,yes,9,2619,yes,yes
no,9,21,0,139,0,60,22,yes,no,12,0,6,0,yes,no,9,1889,yes,yes
yes,1,7,0,13,2,11,60,no,no,0,0,0,0,yes,no,22,3743,yes,yes
no,9,24,0,0,0,15,6,no,no,1,0,0,0,no,no,12,3013,yes,no
yes,9,21,1,79,10,28,14,yes,no,4,0,1,0,yes,no,10,2708,yes,no
no,4,13,0,0,0,0,9,no,no,0,0,0,29,no,no,10,2039,yes,no
no,5,3,0,0,0,0,2,no,no,0,0,0,1,yes,no,9,1674,no,no
no,7,20,0,0,0,19,7,no,no,3,0,2,0,no,yes,22,2678,yes,no
no,5,17,0,26,0,74,8,yes,no,2,0,0,0,yes,yes,9,1523,yes,no
no,8,5,2,111,1,50,45,yes,no,6,0,20,0,no,no,25,2496,yes,no
no,5,4,0,8,0,39,14,no,no,0,0,0,0,no,yes,10,2922,yes,no
no,2,10,2,0,0,0,2,no,no,0,0,5,0,no,yes,3,3562,yes,no
no,9,14,0,1,0,41,173,no,no,0,0,0,0,yes,no,1,2282,yes,no
no,4,4,0,317,0,79,32,no,no,11,0,0,0,yes,yes,1,2313,yes,no
no,9,13,0,105,0,40,8,no,no,1,0,0,3,no,yes,15,2557,yes,no
no,10,26,21,42,1,84,11,yes,no,0,0,3,6,yes,no,7,2009,yes,yes
no,8,17,0,45,0,1,0,no,no,0,0,0,0,yes,yes,4,2831,yes,no
no,6,18,1,0,0,0,0,yes,no,0,0,0,0,no,no,9,3592,yes,no
no,5,8,0,0,0,0,1,no,no,0,0,0,0,no,yes,4,2435,no,no
no,5,16,6,266,0,45,0,yes,no,0,0,0,0,no,no,11,3074,yes,no
no,5,8,0,27,0,94,4,no,no,0,0,0,5,yes,no,5,1858,yes,no
no,8,11,0,0,0,0,1,no,no,0,0,0,0,yes,yes,3,4080,yes,no
no,10,2,0,101,3,20,62,no,no,0,0,0,0,yes,no,8,2619,yes,no
no,6,19,0,142,6,43,47,no,no,0,0,0,0,yes,no,2,2192,yes,no
no,9,20,0,332,0,103,8,yes,no,11,0,0,0,yes,yes,8,3350,yes,no
no,2,21,0,5,0,0,22,no,no,0,0,0,0,yes,no,7,2131,yes,no
yes,2,21,0,16,0,0,2,no,no,2,0,0,0,no,yes,20,2922,yes,no
no,8,19,14,111,0,56,16,yes,no,0,0,0,4,yes,no,16,1400,yes,no
no,8,24,0,182,0,113,1,no,no,58,0,0,0,no,no,12,2647,yes,no
no,8,1,0,0,0,0,6,no,no,0,0,0,0,no,yes,11,2254,yes,no
yes,8,19,6,138,2,77,112,yes,no,1,0,0,14,no,no,16,3288,yes,no
no,7,16,0,5,1,27,4,no,no,0,0,0,0,yes,yes,9,2313,no,no
no,8,19,1,0,0,0,236,no,no,0,0,0,0,yes,yes,7,2192,yes,no
no,2,13,0,0,0,0,59,no,no,0,0,0,0,yes,no,25,1978,yes,no
no,7,6,0,2,0,3,2,no,no,0,0,3,0,no,no,24,2588,yes,yes
no,7,10,9,0,0,24,38,no,no,0,0,1,15,yes,no,4,2922,yes,yes
no,10,27,21,282,3,81,143,yes,no,21,0,4,14,yes,no,8,2588,yes,yes
no,6,26,5,0,7,78,39,yes,no,2,0,0,0,no,yes,3,3743,yes,yes
no,5,4,1,0,0,0,13,no,no,0,0,0,0,no,no,8,2313,yes,no
no,2,18,9,100,0,34,0,yes,no,12,0,15,2,yes,yes,7,3013,yes,no
no,8,25,0,0,0,0,0,no,no,0,0,0,0,yes,no,8,1917,yes,no
no,8,18,0,0,0,0,0,no,no,0,0,0,0,no,yes,3,2435,yes,no
no,1,3,0,68,0,86,40,yes,no,2,0,0,0,no,yes,1,1583,no,no
no,9,10,1,197,0,66,2,no,no,59,0,0,0,no,no,6,2192,yes,no
no,10,19,14,71,1,1,8,yes,no,0,0,0,0,yes,no,2,3135,yes,no
yes,10,18,0,23,4,49,138,yes,no,7,0,0,0,no,no,25,3197,yes,no
no,1,7,0,207,0,5,0,no,no,0,0,0,0,no,no,2,2647,no,no
no,9,20,12,101,7,36,44,yes,no,0,0,0,0,yes,yes,4,1978,yes,no
yes,5,16,0,13,6,91,74,no,no,0,0,4,0,no,no,7,3409,yes,no
no,10,8,0,0,0,5,7,no,no,0,0,5,0,no,no,7,3288,yes,no
no,9,19,0,0,0,0,8,no,no,0,0,0,0,yes,yes,25,3197,yes,no
no,1,6,0,0,0,0,0,no,no,0,0,0,0,no,no,7,3470,no,no
no,7,15,6,0,0,0,91,no,no,9,0,0,0,no,yes,18,2101,yes,yes
no,8,16,0,0,6,1,284,yes,no,0,0,0,0,yes,no,3,1827,yes,yes
no,4,4,0,0,0,0,0,no,no,1,0,0,0,no,no,4,2343,yes,yes
no,7,2,0,64,0,91,277,no,no,0,0,0,0,no,no,11,2374,no,no
no,8,19,14,341,1,68,36,yes,no,23,0,16,3,no,yes,24,3013,yes,no
no,2,1,0,0,0,0,14,no,no,0,0,0,0,yes,no,9,1858,yes,no
no,5,17,5,149,0,0,25,no,no,0,0,0,9,no,no,24,3013,no,no
no,7,11,1,0,0,37,10,yes,no,0,0,7,10,yes,no,9,2466,yes,no
no,10,22,0,1,4,28,152,no,no,0,0,0,0,yes,no,4,2892,yes,yes
no,7,20,0,102,9,60,23,no,no,1,0,0,1,no,no,2,3258,yes,no
no,8,12,0,0,0,7,0,yes,no,0,0,0,0,no,no,5,2708,yes,no
no,10,17,0,68,0,38,25,no,no,2,0,0,0,no,no,3,3439,yes,no
no,6,3,0,0,0,0,0,no,no,3,0,0,1,no,yes,9,1766,yes,no
no,9,15,0,111,0,52,0,no,no,0,0,0,0,no,no,8,2343,yes,no
yes,3,9,0,195,9,87,70,no,no,2,0,0,0,no,yes,9,1613,yes,no
no,7,20,0,7,1,29,27,yes,no,0,0,1,0,no,no,16,2282,yes,no
no,5,13,0,0,0,2,225,no,no,18,0,0,0,yes,no,1,2496,yes,no
no,9,17,8,140,2,106,333,yes,no,15,0,2,2,no,no,7,2192,no,no
no,10,27,20,144,1,101,17,yes,no,2,0,0,1,yes,no,3,3439,yes,no
no,3,18,0,71,0,97,0,yes,no,5,0,0,1,no,no,6,1400,yes,no
no,6,17,0,41,3,34,55,no,no,0,0,0,0,no,no,1,3105,yes,no
no,10,22,0,257,1,81,2,no,no,0,0,0,0,yes,no,4,3227,yes,no
no,4,12,5,0,0,4,6,yes,no,3,0,0,0,no,yes,12,1461,yes,yes
no,9,2,0,0,0,0,11,no,no,0,0,0,0,no,no,5,2922,yes,yes
no,8,14,0,5,0,0,0,no,no,0,0,0,0,no,yes,5,2070,no,no
no,6,18,0,0,0,5,0,yes,no,10,0,0,0,no,yes,5,1644,no,no
no,5,18,0,9,0,46,9,no,no,0,0,0,0,no,yes,11,2254,yes,no
no,2,7,0,4,0,56,254,no,no,3,0,0,1,yes,yes,1,1889,no,no
no,10,19,0,4,0,26,1,no,no,15,0,0,0,no,no,13,1492,no,no
no,1,1,0,259,0,21,0,no,no,7,0,0,0,no,no,8,1858,yes,no
no,5,21,0,363,0,87,379,no,no,2,0,0,0,no,no,23,2343,yes,no
no,1,18,0,38,0,96,28,no,no,0,0,0,0,no,no,7,1461,yes,no
no,2,16,0,54,0,0,24,no,no,15,0,0,0,no,no,5,2527,yes,no
no,5,13,0,12,1,47,27,yes,no,0,0,0,0,no,no,24,3227,yes,no
no,9,19,6,181,0,99,10,no,no,2,0,0,0,yes,yes,8,2101,yes,no
no,9,17,2,4,0,15,287,yes,no,0,0,0,0,no,no,2,2861,yes,no
no,5,13,1,167,0,84,444,yes,no,2,0,0,22,yes,no,10,2678,yes,no
yes,9,24,0,90,1,116,1,yes,no,25,0,0,0,no,yes,1,3197,yes,no
no,6,20,0,135,10,48,19,yes,no,2,0,0,2,no,yes,5,3623,yes,no
yes,7,5,0,36,0,0,0,yes,no,0,0,12,0,yes,no,7,2984,no,no
no,6,16,0,0,0,0,0,no,no,0,0,0,1,yes,yes,1,2223,yes,no
no,4,12,0,253,1,18,97,no,no,1,0,0,0,yes,no,22,2374,yes,no
no,1,21,0,193,0,5,0,yes,no,0,0,1,0,no,no,3,1948,no,no
no,9,21,0,52,5,19,188,no,no,1,0,13,0,no,no,2,2800,yes,no
no,2,9,8,18,0,10,0,yes,no,0,0,0,0,no,no,6,2984,yes,no
no,10,18,16,193,0,1,248,yes,no,0,0,0,1,no,no,22,2101,yes,no
no,1,13,0,111,0,71,0,no,no,0,0,0,0,yes,no,10,3835,yes,no
no,8,24,0,131,0,77,0,no,no,12,0,0,0,yes,no,10,3562,yes,no
yes,4,16,0,0,0,4,398,no,no,0,0,0,0,no,no,19,3319,yes,no
no,3,8,0,0,0,2,2,yes,yes,0,0,0,0,yes,no,20,3288,yes,no
no,8,14,0,0,0,0,0,no,no,1,0,0,0,yes,no,0,2466,yes,no
no,10,22,4,75,0,60,209,yes,no,33,0,0,0,no,no,9,2131,yes,no
yes,8,14,6,219,1,81,23,yes,no,6,0,0,0,no,no,18,3044,yes,no
no,8,22,0,164,0,117,0,no,no,4,0,0,4,no,no,7,2313,yes,no
no,3,17,0,0,0,42,4,no,no,0,0,0,0,no,no,10,3623,yes,no
yes,10,19,0,0,0,0,4,no,no,0,0,0,0,yes,no,9,2557,yes,no
no,6,11,0,1,0,42,8,yes,no,2,0,0,0,yes,no,10,2739,yes,no
no,5,3,0,0,0,0,217,no,no,0,0,0,0,no,no,23,2953,yes,no
no,10,14,0,238,0,75,175,no,no,39,0,0,0,no,no,3,2162,yes,no
no,4,1,0,0,0,0,1,no,no,0,0,0,0,yes,no,6,2619,yes,no
no,6,23,0,100,0,48,12,no,no,0,0,0,0,no,no,19,2466,yes,no
no,2,9,0,274,0,66,3,no,no,0,0,0,0,no,no,5,3105,yes,no
no,9,5,0,0,0,18,4,no,no,1,0,0,0,yes,no,7,2588,no,no
yes,9,18,0,0,8,12,39,no,no,0,0,0,0,no,no,2,2313,yes,no
no,10,24,0,0,0,10,0,no,no,0,0,0,0,no,no,2,2588,yes,no
yes,4,1,0,4,0,41,1,no,no,0,0,0,0,no,no,8,3439,yes,no
no,10,15,12,402,1,39,56,yes,no,0,0,0,0,yes,no,10,3531,yes,no
yes,10,21,13,109,1,15,161,yes,no,8,0,5,14,no,no,4,2313,yes,no
no,9,21,6,0,1,1,192,yes,no,0,0,14,4,yes,no,10,2922,yes,no
no,5,8,0,20,3,28,333,yes,no,0,0,0,0,no,no,1,3562,yes,yes
no,10,15,0,15,3,26,4,no,no,1,2,0,0,no,no,10,3135,yes,no
