converted,GameLevel,NumGameDays,NumGameDays4Plus,NumInGameMessagesSent,NumSpaceHeroBadges,NumFriendRequestIgnored,NumFriends,AcquiredSpaceship,AcquiredIonWeapon,TimesLostSpaceship,TimesKilled,TimesCaptain,TimesNavigator,PurchasedCoinPackSmall,PurchasedCoinPackLarge,NumAdsClicked,DaysUser,UserConsole,UserHasOldOS
no,5,3,0,0,0,18,1,no,no,0,0,0,0,no,no,3,2557,yes,no
no,5,14,0,139,0,99,177,no,no,4,0,0,0,yes,no,9,2404,yes,no
yes,7,20,0,0,0,0,316,yes,no,0,0,0,8,yes,no,8,1400,no,no
no,9,12,0,81,0,0,35,no,no,0,0,0,0,yes,no,24,2619,yes,yes
no,4,14,0,0,0,0,2,no,no,0,0,2,0,no,no,9,2678,yes,no
no,5,19,0,63,0,21,9,no,no,2,0,0,0,no,no,5,1858,yes,no
yes,2,1,0,5,0,34,4,no,no,0,0,0,1,no,yes,1,1948,yes,no
no,4,7,0,0,0,0,0,no,no,0,0,0,1,no,no,0,3743,yes,no
no,9,13,0,0,0,21,7,no,no,4,0,0,0,yes,no,8,2739,yes,no
no,6,19,0,77,0,16,0,no,no,2,0,0,0,no,no,2,3044,yes,no
no,1,16,0,0,0,3,0,yes,no,0,0,0,0,no,no,10,3197,no,no
no,7,7,0,0,0,3,59,no,no,0,0,0,0,no,no,4,1978,yes,no
no,8,6,4,48,1,27,6,no,no,5,0,0,0,no,yes,22,4049,yes,no
no,5,1,0,0,0,0,44,no,no,0,0,0,0,yes,no,6,1431,yes,no
no,10,19,0,0,0,0,0,no,no,41,0,0,0,no,no,12,3927,yes,no
no,5,5,0,145,0,52,0,no,no,5,0,0,0,no,no,5,3288,yes,no
no,1,1,0,31,4,65,200,no,no,0,0,0,0,yes,no,20,1858,no,no
no,5,10,0,107,0,104,87,no,no,0,0,0,0,yes,no,6,1705,no,yes
no,8,5,0,95,0,87,0,no,no,0,0,2,15,no,no,10,2131,yes,no
no,8,3,0,219,0,67,7,no,no,1,0,0,0,no,no,2,1889,yes,no
no,6,20,0,138,0,70,29,no,no,0,0,2,0,no,no,4,1461,yes,no
no,9,5,0,0,2,30,23,no,no,0,0,4,4,no,no,30,1889,yes,no
no,1,1,0,0,0,0,0,no,no,0,0,0,0,no,no,8,2647,yes,no
no,2,6,0,0,0,0,4,yes,no,3,0,0,0,no,no,8,2282,no,no
no,5,13,0,0,0,0,0,no,no,0,0,1,0,no,yes,6,2282,no,no
no,10,14,0,98,0,55,331,no,no,3,0,0,0,yes,no,5,2070,yes,no
no,6,12,0,0,0,0,18,no,no,0,0,1,0,no,no,24,2922,yes,no
no,10,21,0,0,0,0,0,yes,no,0,0,0,0,yes,no,11,2254,no,no
no,1,8,0,202,0,69,197,no,no,0,0,4,0,yes,no,20,3592,yes,no
no,9,3,1,19,1,23,17,yes,no,0,0,0,0,no,no,36,3288,yes,no
no,8,16,0,127,0,34,79,yes,no,0,0,0,2,yes,no,18,2131,yes,no
no,7,22,0,89,0,31,2,no,no,4,0,0,0,no,no,17,3074,yes,no
no,9,18,13,101,0,78,51,yes,no,6,0,20,0,yes,no,18,1613,yes,no
no,8,18,0,60,0,0,0,yes,no,12,0,0,0,no,yes,2,2343,yes,no
no,7,20,0,46,9,117,277,no,no,0,0,0,0,yes,no,3,2009,yes,no
no,9,15,1,0,0,0,2,no,no,0,0,0,0,no,no,34,3166,yes,no
no,7,1,0,3,0,0,10,no,no,2,0,0,0,no,no,7,2313,yes,no
no,2,15,0,0,0,0,352,no,no,0,0,0,0,yes,no,5,2223,yes,no
no,10,7,0,0,0,2,0,yes,no,1,0,0,0,no,yes,0,3623,yes,no
no,5,19,0,0,0,0,10,no,no,0,0,0,0,no,no,3,2831,no,yes
no,10,25,0,124,0,88,193,no,no,8,0,0,0,yes,no,8,3350,yes,no
no,1,1,0,165,0,58,6,no,no,0,0,0,0,no,yes,9,3105,yes,no
no,8,24,0,40,0,31,30,yes,no,0,0,0,9,no,no,5,2192,yes,no
no,3,13,0,0,0,28,34,no,no,3,0,0,0,no,no,11,3013,yes,no
no,8,4,0,15,0,0,0,no,no,1,0,21,0,no,yes,0,2404,yes,no
no,3,1,0,0,0,0,0,no,no,0,0,0,0,no,no,2,2647,yes,no
no,10,28,21,62,0,20,0,yes,no,0,0,29,19,no,no,3,3105,yes,no
no,8,2,0,0,0,0,13,no,no,0,0,0,1,no,no,1,2313,yes,no
no,7,13,0,9,0,0,0,no,no,0,0,0,0,no,no,7,3013,yes,no
no,7,12,12,81,0,90,263,yes,no,5,0,18,0,yes,no,10,2192,yes,no
no,8,13,6,40,0,82,62,yes,no,0,0,0,0,no,yes,18,1948,no,no
no,5,9,0,1,1,0,14,no,no,0,0,0,1,no,yes,9,2527,yes,no
no,2,2,0,57,0,27,95,no,no,3,0,0,0,yes,no,1,1827,yes,no
no,9,18,6,0,0,50,4,no,no,0,0,2,23,no,no,22,3378,yes,yes
no,3,3,0,0,0,3,3,no,no,4,0,0,0,no,no,5,3715,yes,no
no,10,22,0,81,0,79,0,no,no,3,0,0,0,no,no,7,2708,yes,no
no,7,27,0,0,0,2,281,yes,no,0,0,0,0,no,no,23,1400,yes,no
no,5,1,0,0,0,0,7,no,no,0,0,2,0,yes,no,14,2162,yes,no
no,6,6,0,165,0,38,1,no,no,1,0,0,0,no,yes,27,3500,yes,no
no,4,10,2,25,0,0,0,yes,no,0,0,0,13,no,no,2,2861,yes,no
no,10,21,6,361,0,72,0,no,no,62,0,0,0,no,no,10,3409,yes,no
no,9,14,0,41,2,83,3,no,no,0,0,0,0,yes,no,27,2374,yes,no
no,8,6,0,0,0,0,0,no,yes,0,0,0,0,no,no,6,2039,yes,no
no,9,28,0,244,0,101,0,no,no,19,0,0,0,no,no,10,2404,yes,no
no,9,12,2,198,0,66,23,yes,no,0,0,0,0,yes,no,26,2769,no,no
no,6,21,0,21,0,31,6,no,no,5,0,0,0,yes,no,6,2527,yes,no
no,10,2,1,0,0,79,316,yes,no,4,0,0,0,no,no,9,1978,yes,no
no,6,17,3,241,0,82,4,no,no,2,0,22,4,no,no,5,2131,yes,no
yes,9,18,0,12,2,27,363,no,no,0,0,0,0,no,yes,9,1948,yes,no
no,8,18,5,265,0,34,0,no,no,12,0,0,0,no,no,9,4139,yes,no
no,8,8,0,57,0,30,1,no,no,3,0,0,0,no,no,7,2101,yes,no
no,8,16,0,191,0,64,7,yes,no,12,0,0,0,no,yes,10,2619,yes,no
yes,7,2,0,64,1,0,13,yes,no,0,0,23,0,no,no,8,1217,yes,no
no,2,18,0,0,0,0,0,no,no,0,0,0,0,yes,yes,9,3350,yes,no
no,7,16,0,183,0,51,1,yes,no,0,0,0,0,no,no,11,2892,yes,no
no,10,3,0,0,0,40,0,no,no,0,0,0,0,no,no,9,2404,no,no
no,6,7,0,136,1,62,15,no,no,40,0,0,0,yes,no,8,2831,yes,no
no,6,24,0,0,0,25,1,no,no,10,3,0,0,yes,yes,8,2313,yes,no
no,9,20,0,9,0,37,6,no,no,2,0,0,0,yes,yes,3,1948,no,yes
no,8,6,0,11,0,74,14,no,no,0,0,1,0,no,no,8,2343,no,yes
no,10,17,15,56,8,96,29,yes,no,1,0,0,8,no,yes,11,3592,yes,no
no,7,18,0,24,0,6,0,no,no,7,0,0,0,no,no,12,1644,yes,yes
no,3,3,2,0,0,0,51,yes,no,0,0,3,2,no,yes,36,2374,yes,no
no,5,21,0,0,0,88,1,no,no,0,0,0,0,no,no,9,2739,yes,no
no,4,16,16,85,0,45,2,no,no,0,0,0,0,no,no,10,2192,yes,no
no,10,8,0,5,0,7,156,no,no,6,0,0,0,yes,yes,1,2496,yes,no
no,7,10,0,0,0,0,96,no,no,2,0,0,0,yes,no,3,2527,yes,no
yes,6,18,7,0,9,0,11,no,no,0,0,0,0,no,yes,5,2131,yes,no
no,8,16,0,0,0,0,0,yes,no,0,0,0,0,no,yes,0,3957,yes,no
no,1,3,0,0,0,0,0,no,no,0,0,0,0,no,yes,10,3378,yes,no
no,8,18,0,19,0,2,21,no,no,2,0,0,0,yes,yes,20,2557,yes,yes
no,2,5,4,74,0,36,1,no,no,26,0,0,0,yes,no,3,2831,yes,no
no,6,15,0,8,0,6,0,no,no,0,0,0,0,yes,no,1,4018,yes,no
no,3,11,0,396,0,39,10,yes,no,28,0,0,0,no,no,7,2282,yes,no
yes,9,20,0,58,1,38,39,no,no,0,0,0,0,yes,no,13,2557,yes,no
no,6,1,0,0,0,0,0,no,no,0,0,0,0,no,no,3,4139,yes,no
no,5,18,0,0,0,0,355,no,no,5,0,0,0,yes,no,23,2313,yes,no
no,6,2,0,0,0,0,2,no,no,0,0,0,0,no,yes,21,1736,yes,no
no,9,21,0,107,0,40,3,yes,no,0,0,0,0,no,no,18,2496,yes,no
no,8,2,0,81,0,20,55,yes,no,1,0,5,1,yes,no,24,3197,yes,no
yes,3,17,3,169,0,69,1,no,no,0,0,49,68,yes,no,19,3470,yes,no
no,10,21,9,131,0,43,18,yes,no,28,0,6,0,yes,no,23,1644,yes,no
no,2,3,0,0,0,13,60,no,no,0,0,0,0,yes,no,9,1339,yes,no
no,5,1,0,4,0,27,0,yes,no,0,0,0,0,yes,no,3,2588,no,yes
no,2,17,0,16,0,24,257,no,no,1,0,0,0,yes,yes,7,1978,yes,no
yes,6,4,2,0,0,0,1,no,no,0,0,2,0,no,yes,6,3927,yes,no
no,1,4,0,0,0,0,0,no,no,0,0,0,0,yes,no,1,2254,yes,no
no,8,10,0,0,0,47,0,no,no,0,0,11,9,no,no,10,3378,yes,no
no,4,19,0,38,0,83,296,no,no,0,0,0,0,no,no,4,1917,yes,no
no,3,2,0,0,0,0,18,no,no,0,0,0,0,yes,yes,2,2557,yes,no
no,8,11,0,89,0,13,298,no,no,2,0,4,0,no,no,4,1066,yes,yes
no,5,20,0,54,0,11,1,no,no,0,0,0,0,yes,no,20,2708,no,no
no,7,1,0,28,1,33,29,no,no,0,0,0,0,no,no,5,1400,yes,no
no,7,14,0,0,0,0,0,no,no,0,0,0,0,yes,yes,4,4018,yes,no
no,8,18,0,38,0,1,151,no,no,4,0,0,0,no,no,14,1858,yes,yes
no,5,4,0,0,0,0,0,no,no,0,0,0,0,no,no,2,2496,yes,no
no,10,19,0,28,0,39,3,yes,yes,15,0,0,0,no,no,1,2374,yes,no
no,10,24,7,131,0,35,0,yes,no,9,0,0,0,no,yes,3,3804,yes,no
no,9,13,0,31,0,40,1,no,no,0,0,8,0,no,no,18,1736,no,no
no,2,1,0,0,0,0,0,no,no,0,4,0,0,no,yes,7,2800,yes,no
no,1,2,0,0,0,5,34,no,no,0,0,0,0,no,no,6,1400,no,yes
no,7,23,0,13,0,0,2,no,no,0,0,0,0,yes,no,8,2922,yes,no
no,10,19,16,5,9,35,78,yes,no,0,0,16,0,no,no,9,2769,yes,no
no,9,1,0,48,0,57,49,yes,no,2,0,0,0,no,no,5,2800,yes,no
no,2,2,0,167,0,47,0,no,no,9,0,0,0,no,yes,6,3653,yes,no
no,8,11,2,248,1,63,40,no,no,1,0,0,7,no,no,1,2435,yes,no
no,4,15,0,104,0,30,12,no,no,39,0,0,0,no,no,0,4049,yes,no
no,1,1,0,30,0,0,2,no,no,0,0,0,0,no,yes,13,3804,yes,yes
no,8,7,0,59,0,27,0,no,no,7,0,0,0,no,no,0,1674,yes,no
no,6,5,0,19,0,12,2,no,no,0,0,14,0,yes,no,2,1736,no,no
no,9,8,0,1,3,23,14,yes,no,0,0,0,0,no,no,12,2588,yes,no
no,1,2,0,247,0,11,0,no,no,0,0,0,0,yes,no,11,2162,yes,no
no,2,7,0,0,0,0,0,no,no,0,0,0,0,no,yes,11,1917,no,no
no,10,21,5,44,0,0,0,yes,no,0,0,0,0,no,no,1,3470,yes,no
no,6,11,0,128,0,102,0,no,no,0,0,0,0,no,yes,7,2708,no,no
yes,4,11,0,64,10,0,84,no,no,0,0,0,0,no,no,10,2070,yes,yes
no,2,9,1,0,0,0,26,no,no,3,0,0,0,yes,no,10,1705,yes,no
no,6,15,0,19,0,72,20,no,no,2,0,0,0,no,no,4,2527,yes,no
no,8,12,2,240,0,44,1,no,yes,11,0,0,0,no,no,24,2496,yes,no
yes,9,21,1,97,7,87,308,no,no,20,0,5,3,yes,no,22,3350,yes,no
no,8,14,0,60,0,46,0,no,no,0,0,0,0,no,no,3,2282,yes,no
no,4,12,7,132,0,0,276,yes,no,10,0,0,1,yes,no,16,2739,yes,no
no,6,15,0,0,0,1,1,no,no,1,0,0,0,no,no,14,3623,yes,no
no,5,17,0,18,1,12,373,no,no,0,0,0,0,no,no,17,1644,no,no
no,6,21,0,0,0,0,98,yes,no,7,0,0,0,no,yes,12,2374,yes,no
no,10,15,6,57,0,12,0,yes,no,0,0,0,0,yes,no,1,3592,no,yes
no,6,7,0,0,0,0,0,yes,no,1,0,0,1,yes,no,6,2557,no,no
no,5,17,0,0,0,0,2,no,no,6,0,1,0,no,no,2,3500,yes,no
no,6,20,6,12,0,21,107,yes,no,0,0,9,0,no,no,14,2527,yes,no
no,6,13,0,0,0,0,0,no,no,1,0,0,0,no,no,2,2374,yes,no
no,8,20,9,285,0,0,49,yes,no,38,0,0,0,yes,yes,22,3105,yes,no
no,8,19,2,125,0,57,29,no,no,5,0,0,1,no,no,8,2922,yes,no
no,4,18,0,98,0,8,0,no,no,1,0,0,0,no,yes,8,1978,yes,no
no,8,23,8,3,1,32,13,yes,no,0,0,2,10,no,no,3,2343,yes,no
no,5,16,0,0,0,60,0,no,no,0,0,0,0,no,yes,9,2070,yes,no
no,6,16,0,305,0,69,0,no,no,1,0,0,1,no,no,5,2496,yes,no
no,7,2,0,0,0,18,10,no,no,0,0,0,0,yes,yes,1,2708,yes,yes
no,9,5,0,106,1,70,2,yes,no,0,0,0,0,no,no,9,2708,yes,yes
no,10,18,0,315,0,68,14,no,no,6,0,5,0,yes,no,17,2254,no,no
no,8,18,0,133,0,96,45,yes,no,4,0,0,0,yes,no,11,1644,yes,no
no,2,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,6,2922,yes,no
no,7,18,10,0,0,0,0,yes,yes,7,0,0,0,no,yes,8,3774,yes,yes
no,1,2,0,21,0,1,0,no,no,0,0,0,0,no,yes,2,3774,no,no
no,1,6,0,0,0,2,0,no,no,0,0,0,0,no,yes,8,4108,yes,no
yes,2,15,4,149,12,9,398,yes,no,4,0,4,0,yes,no,9,1978,yes,no
no,6,4,0,0,0,0,24,no,no,0,0,0,0,no,no,1,2800,yes,no
no,6,19,0,69,0,31,2,no,no,0,0,0,0,yes,no,2,2039,yes,no
no,4,17,2,74,0,1,20,no,no,0,0,0,0,yes,no,14,2070,yes,no
yes,10,21,9,2,3,97,14,yes,no,1,0,0,0,no,no,11,2708,yes,no
no,10,20,0,360,0,58,3,yes,no,6,0,0,0,no,no,38,2861,yes,no
no,7,22,0,472,0,118,0,no,no,12,0,15,3,no,no,2,3197,yes,no
no,5,11,0,134,0,45,117,yes,no,0,0,0,3,no,no,24,2313,yes,no
no,7,17,0,94,0,0,135,no,no,6,0,0,0,no,no,3,1400,no,no
no,5,5,0,33,0,51,2,no,no,0,0,0,0,no,no,8,3258,yes,no
no,5,10,0,0,0,22,0,no,no,0,0,0,0,no,no,8,3074,yes,no
no,8,14,0,0,0,0,0,no,yes,0,0,0,0,no,yes,7,1978,no,no
no,2,2,0,0,0,6,1,yes,no,0,0,0,0,no,yes,18,2769,yes,no
no,8,17,0,24,0,55,7,no,no,0,0,3,0,yes,no,1,1523,yes,no
no,5,19,0,139,0,13,0,no,no,3,0,0,0,yes,yes,3,3804,yes,no
yes,10,23,0,0,1,31,292,no,no,0,0,0,0,no,no,22,2922,yes,no
no,3,1,0,12,0,7,0,no,no,4,0,0,0,yes,no,6,2404,yes,yes
no,10,20,4,0,0,9,16,no,no,0,2,0,0,yes,no,18,2892,yes,yes
no,5,15,0,18,0,70,365,no,no,5,0,21,4,no,no,3,2282,yes,no
no,6,12,12,0,0,0,13,yes,no,0,0,0,0,yes,no,20,3684,yes,no
no,6,14,0,0,0,10,55,yes,no,0,0,8,0,yes,no,15,2800,no,no
no,1,3,0,13,0,0,9,no,no,0,0,0,0,no,no,7,2953,no,no
no,8,16,1,293,0,51,1,yes,no,3,0,1,1,yes,no,23,1308,yes,no
no,7,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,11,2039,no,yes
no,7,14,5,0,0,0,190,yes,yes,6,0,3,0,yes,no,11,2009,no,no
no,5,15,0,0,0,0,3,no,no,0,0,0,0,no,no,11,2557,yes,no
no,6,20,1,162,2,12,74,no,no,3,0,0,0,no,yes,9,2282,yes,no
no,7,20,3,0,0,0,0,yes,no,0,0,0,0,yes,yes,11,3988,no,no
no,6,16,11,134,0,32,1,yes,no,12,0,0,0,no,no,18,3350,yes,no
no,10,16,0,51,0,5,0,no,no,1,0,0,0,yes,yes,4,4139,yes,no
no,8,10,0,2,0,68,187,no,no,1,0,0,0,yes,no,9,2466,yes,no
no,7,26,0,190,0,71,36,no,no,66,0,0,0,no,no,5,2708,yes,no
no,1,11,0,42,1,32,10,no,no,4,0,0,0,yes,no,16,2739,yes,no
no,7,16,0,0,0,0,0,no,no,0,0,8,0,no,yes,11,2984,yes,no
no,7,13,0,0,0,0,2,no,no,0,0,0,9,no,yes,7,2769,no,no
no,8,25,0,33,2,26,61,no,no,0,0,0,0,no,yes,9,2496,yes,no
no,8,16,1,73,0,3,0,yes,no,0,0,0,0,no,no,8,2131,no,no
no,1,1,0,0,0,0,63,no,yes,0,0,0,0,no,no,19,2892,yes,no
no,5,9,0,181,0,68,12,no,no,0,0,0,0,no,no,5,1978,yes,no
no,7,13,0,170,0,66,2,yes,no,8,0,0,1,no,no,0,3105,yes,no
no,8,19,0,0,0,0,2,no,no,0,0,0,0,no,no,14,3562,yes,no
no,6,18,0,0,0,1,91,no,no,0,0,0,0,yes,no,23,1766,yes,no
yes,6,20,1,334,1,40,78,no,no,0,0,12,0,yes,no,7,3166,no,no
no,1,3,0,113,0,0,0,no,yes,0,0,0,0,no,no,3,3105,yes,no
no,9,15,0,0,0,25,319,no,no,0,0,0,0,yes,yes,5,3774,yes,no
no,10,3,0,0,0,0,1,no,no,0,0,0,0,no,no,17,3013,yes,yes
no,1,11,0,14,0,9,0,no,no,5,0,0,0,no,no,5,2192,yes,no
no,9,13,0,124,0,75,6,no,no,0,0,0,0,no,no,8,2374,yes,no
no,5,25,5,141,0,62,108,no,no,0,0,0,0,no,no,13,1978,no,no
no,5,12,1,2,0,26,53,no,no,4,0,0,0,yes,no,6,1917,yes,no
no,1,14,0,29,0,16,0,no,no,0,0,0,0,yes,no,8,2800,yes,yes
no,5,16,0,196,0,62,7,no,no,0,0,0,0,yes,yes,10,2009,yes,yes
no,6,9,3,0,0,0,0,no,no,0,0,0,0,no,yes,12,3957,yes,no
yes,8,17,17,0,0,15,481,no,no,0,0,0,2,no,yes,35,3350,yes,yes
no,4,6,0,133,0,13,98,yes,no,15,0,0,0,yes,no,2,1370,no,no
no,5,16,1,149,0,116,2,yes,no,0,0,0,4,no,no,3,2313,no,no
no,3,1,0,0,3,0,14,no,no,0,0,7,0,no,yes,11,2374,no,no
no,1,4,0,42,0,0,0,no,no,0,0,0,0,no,yes,5,3197,yes,no
no,10,21,0,578,1,114,182,no,no,19,0,0,5,yes,no,11,2313,yes,no
no,8,18,9,42,0,35,0,yes,no,0,0,0,14,no,no,1,2223,yes,no
no,9,14,10,0,0,11,0,no,no,0,0,0,0,no,no,5,2131,yes,no
no,4,2,1,85,0,16,20,yes,no,2,0,0,0,no,no,1,2404,yes,no
yes,1,1,1,115,0,34,1,yes,no,0,0,0,0,yes,yes,5,2708,yes,no
no,2,3,0,118,0,0,1,no,no,0,0,0,0,no,no,8,2678,yes,no
no,5,9,0,4,0,20,0,yes,no,0,0,0,0,no,no,2,3531,yes,no
no,10,13,0,0,0,0,10,yes,no,0,0,0,0,no,no,25,3258,yes,yes
no,5,11,0,3,0,31,161,no,no,1,0,0,0,no,yes,3,3774,yes,no
no,7,16,0,236,0,32,3,no,no,0,0,0,0,yes,no,25,3227,yes,no
no,2,6,0,44,0,16,5,no,no,13,0,0,0,yes,no,10,3623,yes,no
no,5,6,5,143,12,105,72,yes,yes,0,0,132,0,no,no,2,2192,yes,no
no,7,21,0,0,0,3,9,no,no,0,0,5,4,yes,no,2,1858,yes,no
no,8,5,0,0,0,0,11,no,no,0,0,0,0,yes,no,12,2282,yes,yes
no,9,24,9,119,2,117,296,yes,no,59,0,12,7,no,yes,17,2708,yes,no
no,2,15,2,136,0,29,0,no,no,2,0,0,2,no,no,7,3592,no,no
no,8,20,0,37,0,40,1,no,no,14,0,0,0,yes,no,9,1705,yes,yes
yes,5,17,1,128,1,54,4,no,no,0,0,0,0,yes,no,8,1370,yes,no
yes,9,26,2,727,12,102,410,yes,no,39,0,0,0,yes,no,9,2708,yes,no
no,7,15,5,0,0,10,1,no,no,0,0,234,17,yes,no,11,2557,no,no
no,2,11,0,22,0,59,20,no,no,0,0,0,0,yes,no,7,1370,yes,no
no,8,14,0,0,6,77,455,no,no,0,0,0,0,no,no,10,1948,yes,no
no,1,14,1,173,0,36,0,yes,no,3,0,3,7,no,yes,0,3074,yes,no
no,8,19,0,72,0,76,0,no,no,40,0,0,0,no,no,6,2343,no,no
no,7,17,0,32,0,10,94,no,no,21,0,0,0,yes,no,4,2192,yes,no
no,4,11,0,182,2,45,2,no,no,0,0,0,0,yes,no,3,2892,yes,no
no,8,17,0,56,0,3,0,no,no,0,0,0,0,no,yes,1,3135,yes,yes
no,7,6,4,272,0,79,15,no,no,3,0,6,15,yes,no,7,2313,yes,no
no,9,17,2,74,4,6,48,yes,no,0,0,91,23,no,no,5,3804,yes,no
no,1,9,9,31,0,38,0,yes,no,0,0,0,0,no,no,9,3531,yes,no
no,9,16,13,16,2,100,101,no,no,3,0,0,0,yes,no,9,1948,yes,no
no,9,19,0,186,0,58,3,no,no,6,0,0,0,yes,no,5,2101,yes,no
no,2,7,0,7,0,18,0,no,no,0,0,0,0,no,no,2,2131,yes,no
no,6,3,0,0,0,0,0,no,no,5,0,0,0,no,yes,4,3227,yes,no
no,5,11,0,18,0,1,0,no,no,13,0,0,0,no,no,7,3927,yes,no
no,8,11,9,322,0,61,0,yes,no,2,0,0,0,no,yes,1,2708,yes,no
no,9,16,0,0,0,0,0,no,no,0,0,0,0,no,no,7,3044,yes,no
no,5,1,0,86,0,46,0,yes,no,0,0,0,0,yes,no,1,2953,yes,no
no,1,10,0,0,0,0,0,no,no,0,0,0,0,no,no,5,2831,yes,no
no,9,12,0,376,0,57,10,no,no,19,0,0,0,yes,no,5,2313,yes,no
no,7,14,4,73,0,66,64,no,no,6,0,1,0,no,no,2,2192,no,no
no,7,9,0,116,2,50,442,yes,no,4,0,4,1,yes,no,12,1978,yes,no
no,8,5,0,0,0,0,26,no,no,0,50,0,0,no,no,19,1978,yes,no
no,9,19,4,3,0,32,74,yes,yes,0,0,0,0,no,no,6,3470,yes,no
no,1,6,0,0,0,0,1,no,no,0,0,0,0,no,no,23,3927,yes,no
no,3,2,0,104,0,32,321,no,no,0,0,0,0,no,no,10,1492,yes,yes
no,9,2,0,52,0,14,12,no,no,0,0,0,0,yes,yes,23,1523,yes,no
no,5,19,4,54,0,0,0,no,no,2,0,0,0,no,yes,11,2892,yes,no
no,1,7,0,0,0,12,3,no,no,0,0,0,0,no,no,11,2647,no,no
no,5,9,0,68,0,30,142,no,no,0,0,0,0,no,no,1,2435,yes,no
no,1,1,0,35,0,0,0,no,no,5,0,0,0,no,no,11,4049,yes,no
no,10,11,2,61,0,3,395,no,no,2,0,0,0,no,no,8,2374,yes,no
no,5,1,0,0,0,0,0,no,no,0,0,0,0,yes,yes,2,2619,yes,no
no,9,25,0,99,2,11,30,no,no,5,0,0,0,yes,no,5,2861,no,no
no,7,11,0,0,0,0,0,no,no,2,0,0,0,no,yes,9,3074,yes,no
no,10,19,0,211,0,59,25,no,no,41,0,0,0,yes,no,2,1736,yes,no
no,3,5,0,0,0,0,0,no,no,0,0,0,0,yes,no,2,2619,yes,no
no,5,7,0,36,0,27,183,no,no,0,0,0,0,yes,no,23,3865,yes,no
no,1,1,0,0,0,6,25,no,no,0,0,1,1,no,no,6,3835,yes,no
no,8,16,0,144,0,81,3,no,no,2,0,0,0,yes,no,0,1613,no,no
no,7,13,0,12,0,42,1,no,no,2,0,0,0,no,no,2,2647,yes,no
no,5,9,2,0,0,0,0,yes,no,0,0,0,0,yes,yes,0,2162,yes,no
no,9,6,1,0,0,0,3,yes,no,0,0,1,0,no,no,21,3258,yes,no
yes,7,26,9,128,11,25,122,yes,no,0,0,0,0,no,no,9,2374,yes,no
no,3,1,0,0,0,0,0,no,no,1,0,0,0,no,no,7,2708,no,no
no,6,9,8,35,0,74,5,yes,no,0,0,0,2,no,no,4,2861,yes,no
no,9,18,0,15,0,0,0,no,no,1,0,0,0,no,no,3,2313,yes,no
no,8,17,12,0,0,0,0,no,no,1,0,0,3,no,yes,4,2466,no,no
no,2,1,0,126,0,42,13,yes,no,3,0,0,0,no,yes,16,2527,yes,no
no,8,4,0,76,0,66,6,yes,no,0,0,0,1,yes,no,12,3105,yes,no
no,8,15,0,0,0,12,0,no,no,0,0,0,0,yes,yes,1,3835,yes,no
no,4,22,2,46,0,38,414,no,no,7,0,0,0,no,no,20,2343,no,no
no,5,1,1,0,0,0,2,no,no,0,0,2,1,no,yes,0,2343,no,no
no,9,25,0,47,0,0,7,no,yes,7,0,0,0,yes,no,21,3743,yes,no
no,4,19,11,14,0,0,29,yes,no,0,0,0,2,yes,no,3,2192,yes,no
no,6,14,0,23,7,1,39,yes,no,0,0,0,0,no,no,8,3288,yes,no
no,7,21,2,30,0,68,39,yes,no,0,0,0,0,no,no,4,1978,yes,no
no,8,17,0,59,2,73,22,yes,yes,0,0,1,0,yes,no,19,2527,yes,no
no,6,11,0,172,0,13,1,no,no,15,0,0,0,no,no,6,2769,yes,no
no,7,22,0,30,0,7,219,no,no,0,0,0,1,yes,no,4,2192,yes,no
no,2,20,0,315,0,55,0,yes,no,6,0,0,0,no,yes,10,4049,yes,no
no,3,20,0,2,0,0,0,no,no,0,0,0,0,no,no,0,3470,yes,yes
no,8,6,0,0,0,0,0,no,no,0,0,0,0,no,no,1,1766,yes,no
no,6,1,0,0,0,22,0,no,no,0,0,0,0,no,no,7,3044,yes,yes
no,7,13,0,26,0,53,64,no,no,0,0,2,1,yes,no,23,2496,no,no
no,10,18,6,56,0,33,58,no,no,1,0,8,3,yes,no,7,2009,yes,no
no,5,13,0,0,0,1,7,no,no,1,0,0,0,yes,yes,11,3074,yes,no
no,9,10,0,191,0,80,52,no,no,0,0,0,0,no,no,20,1674,yes,no
no,10,19,0,5,0,31,17,no,no,2,0,0,0,yes,no,13,2466,yes,no
no,7,4,2,0,0,19,161,no,no,8,0,0,0,yes,no,4,1978,yes,no
no,10,20,0,37,0,82,66,no,no,6,0,0,0,no,no,23,2831,yes,no
no,7,15,0,0,0,0,0,no,no,0,0,0,0,no,yes,9,2892,no,no
no,7,14,12,124,0,21,15,no,no,0,0,5,17,no,yes,16,2557,yes,no
no,10,26,0,107,0,25,10,no,no,11,0,0,0,no,no,25,2313,yes,no
no,6,16,12,277,1,114,70,no,no,4,0,0,0,yes,yes,6,2800,yes,no
no,6,22,3,1,0,0,0,no,no,0,0,0,0,no,no,3,2223,yes,no
no,10,19,2,0,0,6,0,yes,no,2,0,0,0,no,yes,4,3500,yes,no
no,7,15,1,9,0,2,6,no,no,1,0,0,0,no,yes,18,2101,yes,no
no,8,12,0,0,0,0,36,no,no,0,0,0,0,no,no,2,2588,yes,yes
