Date,Product_ID,Product_Name,Salesperson_ID,Region,Units_Sold,Unit_Price,Total_Sale,Month,Salesperson_Experience
2023-05-02,1257,Product_1257,66,South,109,74,8066,5,28
2023-06-12,1809,Product_1809,84,North,128,439,56192,6,21
2023-02-19,1051,Product_1051,81,East,72,313,22536,2,2
2022-06-13,1549,Product_1549,74,East,44,400,17600,6,14
2022-07-18,1898,Product_1898,53,East,4,352,1408,7,18
2022-04-26,1664,Product_1664,5,East,59,477,28143,4,27
2023-09-23,1844,Product_1844,97,West,57,121,6897,9,3
2023-01-09,1215,Product_1215,36,West,109,116,12644,1,13
2023-05-23,1445,Product_1445,44,East,31,311,9641,5,20
2022-06-23,1222,Product_1222,11,South,2,219,438,6,17
2022-01-03,1654,Product_1654,64,East,6,332,1992,1,2
2022-03-22,1965,Product_1965,21,North,63,386,24318,3,29
2023-08-06,1104,Product_1104,4,West,106,108,11448,8,25
2022-12-28,1521,Product_1521,89,East,87,301,26187,12,24
2022-01-13,1968,Product_1968,35,South,7,389,2723,1,15
2023-09-16,1753,Product_1753,35,North,44,370,16280,9,15
2022-07-31,1887,Product_1887,35,North,125,447,55875,7,15
2022-05-27,1382,Product_1382,39,South,55,234,12870,5,3
2021-12-27,1113,Product_1113,33,North,144,162,23328,12,20
2021-12-05,1744,Product_1744,77,South,10,300,3000,12,30
2022-01-21,1068,Product_1068,68,South,100,248,24800,1,25
2023-01-15,1364,Product_1364,44,North,84,247,20748,1,20
2022-05-11,1043,Product_1043,51,West,42,102,4284,5,3
2022-05-25,1680,Product_1680,38,South,18,396,7128,5,7
2023-02-05,1210,Product_1210,42,West,72,253,18216,2,5
2022-12-25,1275,Product_1275,45,South,12,475,5700,12,11
2022-09-25,1992,Product_1992,30,East,93,126,11718,9,7
2023-04-23,1106,Product_1106,91,West,42,34,1428,4,19
2023-06-23,1932,Product_1932,35,North,43,463,19909,6,15
2022-08-04,1478,Product_1478,28,East,104,204,21216,8,24
2022-06-30,1678,Product_1678,41,West,47,404,18988,6,10
2022-10-11,1204,Product_1204,45,South,4,323,1292,10,11
2021-11-11,1118,Product_1118,48,North,103,379,39037,11,27
2023-03-25,1485,Product_1485,55,West,108,232,25056,3,9
2022-01-27,1108,Product_1108,8,North,144,21,3024,1,20
2022-04-17,1453,Product_1453,26,North,37,256,9472,4,22
2022-05-30,1238,Product_1238,98,North,19,399,7581,5,14
2023-08-09,1007,Product_1007,29,North,113,198,22374,8,24
2023-01-04,1511,Product_1511,55,East,7,262,1834,1,9
2023-06-19,1042,Product_1042,66,East,113,411,46443,6,28
2022-09-09,1393,Product_1393,70,West,83,462,38346,9,5
2023-03-19,1808,Product_1808,48,East,69,215,14835,3,27
2021-11-04,1131,Product_1131,80,South,133,172,22876,11,21
2022-09-20,1717,Product_1717,7,North,52,124,6448,9,1
2022-07-04,1899,Product_1899,75,North,23,121,2783,7,25
2023-02-28,1791,Product_1791,80,West,114,413,47082,2,21
2022-03-28,1750,Product_1750,6,East,75,23,1725,3,17
2023-02-06,1788,Product_1788,37,South,3,417,1251,2,6
2023-08-14,1393,Product_1393,9,East,10,462,4620,8,1
2023-09-09,1557,Product_1557,3,North,39,62,2418,9,28
2023-08-25,1984,Product_1984,53,South,58,414,24012,8,18
2022-11-03,1197,Product_1197,93,East,114,313,35682,11,17
2023-04-17,1463,Product_1463,8,East,95,104,9880,4,20
2023-09-10,1120,Product_1120,40,West,118,366,43188,9,23
2022-12-20,1299,Product_1299,17,West,10,427,4270,12,3
2023-06-24,1219,Product_1219,70,South,45,428,19260,6,5
2022-07-14,1867,Product_1867,47,South,30,256,7680,7,20
2023-05-19,1800,Product_1800,11,South,72,151,10872,5,17
2022-12-10,1093,Product_1093,10,North,88,295,25960,12,13
2022-04-05,1291,Product_1291,61,West,96,241,23136,4,30
2021-12-01,1152,Product_1152,2,East,30,100,3000,12,23
2023-04-28,1524,Product_1524,29,South,33,42,1386,4,24
2022-07-31,1934,Product_1934,70,North,55,119,6545,7,5
2022-11-20,1718,Product_1718,51,South,76,253,19228,11,3
2021-10-31,1766,Product_1766,73,West,12,125,1500,10,26
2023-06-18,1421,Product_1421,66,North,131,175,22925,6,28
2022-08-17,1157,Product_1157,68,North,18,380,6840,8,25
2022-06-29,1269,Product_1269,57,South,108,262,28296,6,9
2023-03-02,1817,Product_1817,41,West,35,390,13650,3,10
2021-11-23,1579,Product_1579,94,South,153,420,64260,11,27
2023-10-16,1256,Product_1256,64,West,39,454,17706,10,2
2022-01-17,1700,Product_1700,4,West,115,134,15410,1,25
2023-06-16,1514,Product_1514,1,West,158,444,70152,6,29
2023-06-13,1236,Product_1236,75,North,40,153,6120,6,25
2022-12-11,1945,Product_1945,7,West,10,492,4920,12,1
2022-02-11,1444,Product_1444,82,North,70,88,6160,2,11
2023-06-28,1931,Product_1931,8,South,73,340,24820,6,20
2022-05-03,1643,Product_1643,94,North,40,61,2440,5,27
2023-03-04,1170,Product_1170,79,West,52,410,21320,3,4
2023-07-07,1269,Product_1269,58,East,106,262,27772,7,20
2023-02-24,1600,Product_1600,10,West,127,254,32258,2,13
2022-01-02,1614,Product_1614,66,North,24,153,3672,1,28
2022-12-06,1636,Product_1636,79,East,45,57,2565,12,4
2022-10-30,1066,Product_1066,22,North,121,449,54329,10,11
2022-12-13,1774,Product_1774,52,East,30,458,13740,12,21
2023-10-18,1007,Product_1007,98,East,35,198,6930,10,14
2022-07-23,1555,Product_1555,49,North,107,19,2033,7,16
2023-08-26,1447,Product_1447,67,West,101,180,18180,8,27
2022-11-17,1134,Product_1134,4,East,79,184,14536,11,25
2023-01-19,1759,Product_1759,89,North,49,268,13132,1,24
2022-04-29,1815,Product_1815,57,South,14,88,1232,4,9
2023-09-08,1829,Product_1829,69,North,27,364,9828,9,8
2022-01-26,1024,Product_1024,76,North,88,156,13728,1,10
2023-04-20,1464,Product_1464,53,South,59,375,22125,4,18
2022-01-23,1985,Product_1985,55,East,110,425,46750,1,9
2023-08-14,1373,Product_1373,24,West,48,464,22272,8,7
2023-08-13,1195,Product_1195,83,North,97,467,45299,8,14
2022-04-27,1703,Product_1703,96,West,130,262,34060,4,18
2021-11-25,1880,Product_1880,12,West,81,156,12636,11,8
2022-10-23,1401,Product_1401,55,West,32,102,3264,10,9
2023-09-14,1121,Product_1121,47,North,89,11,979,9,20
2023-03-28,1771,Product_1771,27,East,101,51,5151,3,17
2022-07-25,1912,Product_1912,18,South,22,412,9064,7,28
2022-05-24,1558,Product_1558,89,East,133,488,64904,5,24
2022-07-19,1885,Product_1885,51,South,59,41,2419,7,3
2021-12-20,1208,Product_1208,87,West,2,283,566,12,11
2023-06-07,1300,Product_1300,60,East,109,436,47524,6,26
2023-10-18,1600,Product_1600,57,East,21,254,5334,10,9
2022-09-26,1953,Product_1953,67,South,104,249,25896,9,27
2022-11-20,1514,Product_1514,2,South,6,444,2664,11,23
2023-09-18,1907,Product_1907,11,West,64,86,5504,9,17
2021-11-07,1986,Product_1986,94,East,72,222,15984,11,27
2022-04-14,1656,Product_1656,13,East,116,330,38280,4,29
2023-06-23,1885,Product_1885,40,West,98,41,4018,6,23
2022-11-19,1533,Product_1533,6,West,95,123,11685,11,17
2023-01-07,1038,Product_1038,12,South,68,327,22236,1,8
2022-06-09,1806,Product_1806,43,North,36,270,9720,6,7
2022-01-03,1618,Product_1618,72,East,52,66,3432,1,11
2022-07-11,1611,Product_1611,73,East,60,312,18720,7,26
2023-01-17,1783,Product_1783,4,North,121,422,51062,1,25
2023-10-07,1740,Product_1740,37,South,32,38,1216,10,6
2022-11-07,1946,Product_1946,36,East,88,218,19184,11,13
2023-05-06,1885,Product_1885,32,South,69,41,2829,5,23
2023-03-09,1796,Product_1796,57,North,1,13,13,3,9
2022-10-21,1205,Product_1205,12,West,110,59,6490,10,8
2022-03-12,1582,Product_1582,18,South,9,33,297,3,28
2021-12-27,1680,Product_1680,61,South,60,396,23760,12,30
2022-01-26,1696,Product_1696,31,North,89,293,26077,1,18
2022-11-19,1411,Product_1411,40,West,146,263,38398,11,23
2021-11-13,1332,Product_1332,46,East,151,242,36542,11,29
2023-01-31,1207,Product_1207,39,South,78,485,37830,1,3
2023-02-15,1404,Product_1404,63,East,27,280,7560,2,1
2023-05-07,1387,Product_1387,93,North,1,475,475,5,17
2022-03-19,1486,Product_1486,55,North,34,93,3162,3,9
2022-03-12,1381,Product_1381,40,West,124,321,39804,3,23
2023-05-11,1866,Product_1866,29,West,119,64,7616,5,24
2021-11-27,1883,Product_1883,91,East,126,428,53928,11,19
2022-02-05,1270,Product_1270,11,West,95,423,40185,2,17
2023-09-12,1436,Product_1436,97,North,33,116,3828,9,3
2021-11-30,1857,Product_1857,39,West,2,109,218,11,3
2022-04-23,1429,Product_1429,82,West,29,316,9164,4,11
2022-11-21,1646,Product_1646,44,West,136,235,31960,11,20
2022-05-30,1657,Product_1657,20,East,121,355,42955,5,10
2023-07-15,1344,Product_1344,92,South,23,184,4232,7,20
2022-03-01,1996,Product_1996,86,North,132,362,47784,3,28
2022-03-31,1148,Product_1148,96,West,72,295,21240,3,18
2022-05-22,1627,Product_1627,85,East,33,488,16104,5,14
2022-06-11,1391,Product_1391,27,North,1,91,91,6,17
2023-08-08,1186,Product_1186,38,North,27,488,13176,8,7
2023-05-30,1019,Product_1019,90,East,36,263,9468,5,14
2021-10-28,1337,Product_1337,87,East,40,264,10560,10,11
2022-01-01,1372,Product_1372,98,East,54,229,12366,1,14
2023-02-23,1978,Product_1978,76,East,60,88,5280,2,10
2022-06-29,1755,Product_1755,11,West,15,151,2265,6,17
2022-06-06,1066,Product_1066,36,North,79,449,35471,6,13
2023-03-22,1438,Product_1438,32,West,151,103,15553,3,23
2022-04-11,1061,Product_1061,62,East,115,349,40135,4,21
2023-08-03,1485,Product_1485,16,East,77,232,17864,8,28
2022-04-05,1785,Product_1785,42,East,6,434,2604,4,5
2022-04-07,1858,Product_1858,31,West,13,354,4602,4,18
2022-11-16,1974,Product_1974,70,South,81,269,21789,11,5
2023-07-15,1621,Product_1621,13,North,81,414,33534,7,29
2022-05-01,1567,Product_1567,36,South,10,41,410,5,13
2023-03-20,1084,Product_1084,75,East,45,65,2925,3,25
2021-11-17,1405,Product_1405,11,North,61,325,19825,11,17
2022-04-02,1775,Product_1775,48,East,19,150,2850,4,27
2022-12-15,1394,Product_1394,20,South,45,205,9225,12,10
2022-09-23,1618,Product_1618,29,North,84,66,5544,9,24
2023-07-29,1523,Product_1523,19,East,128,380,48640,7,29
2023-02-27,1175,Product_1175,94,North,124,115,14260,2,27
2022-10-19,1358,Product_1358,6,West,71,292,20732,10,17
2022-09-26,1830,Product_1830,56,South,129,95,12255,9,27
2023-03-03,1538,Product_1538,81,North,87,474,41238,3,2
2023-08-07,1290,Product_1290,82,South,22,376,8272,8,11
2023-03-14,1129,Product_1129,18,West,108,107,11556,3,28
2022-09-11,1738,Product_1738,76,South,98,266,26068,9,10
2022-05-24,1478,Product_1478,42,West,70,204,14280,5,5
2022-08-16,1647,Product_1647,60,South,125,166,20750,8,26
2022-02-28,1531,Product_1531,56,West,1,73,73,2,27
2021-12-28,1263,Product_1263,3,West,113,164,18532,12,28
2022-06-28,1958,Product_1958,82,North,77,337,25949,6,11
2022-12-08,1835,Product_1835,80,North,111,426,47286,12,21
2023-01-07,1670,Product_1670,39,North,12,97,1164,1,3
2022-04-19,1502,Product_1502,43,North,10,384,3840,4,7
2022-04-04,1159,Product_1159,28,East,24,302,7248,4,24
2022-01-18,1908,Product_1908,42,West,45,69,3105,1,5
2023-10-03,1853,Product_1853,9,East,22,473,10406,10,1
2023-04-03,1537,Product_1537,84,East,20,83,1660,4,21
2021-11-27,1080,Product_1080,18,North,155,189,29295,11,28
2022-02-22,1412,Product_1412,89,South,75,27,2025,2,24
2023-01-13,1474,Product_1474,21,South,93,331,30783,1,29
2022-04-10,1887,Product_1887,26,East,86,447,38442,4,22
2023-08-03,1981,Product_1981,23,East,8,98,784,8,19
2022-05-27,1017,Product_1017,10,West,3,353,1059,5,13
2023-07-19,1068,Product_1068,44,North,115,248,28520,7,20
2021-12-16,1907,Product_1907,13,North,149,86,12814,12,29
2023-08-10,1129,Product_1129,53,West,52,107,5564,8,18
2023-02-07,1937,Product_1937,37,East,35,89,3115,2,6
2023-01-18,1646,Product_1646,56,North,40,235,9400,1,27
2022-10-15,1814,Product_1814,59,East,6,396,2376,10,6
2021-10-20,1890,Product_1890,12,East,88,397,34936,10,8
2022-11-10,1729,Product_1729,3,North,55,210,11550,11,28
2022-10-02,1309,Product_1309,14,North,151,46,6946,10,25
2022-04-27,1486,Product_1486,35,West,48,93,4464,4,15
2023-03-08,1014,Product_1014,98,West,77,102,7854,3,14
2022-04-28,1495,Product_1495,93,East,105,450,47250,4,17
2023-03-11,1185,Product_1185,30,East,8,364,2912,3,7
2022-10-23,1416,Product_1416,71,South,102,77,7854,10,1
2022-12-02,1706,Product_1706,66,East,149,14,2086,12,28
2022-02-13,1702,Product_1702,18,North,95,164,15580,2,28
2022-03-02,1745,Product_1745,26,North,142,161,22862,3,22
2021-12-16,1431,Product_1431,81,North,20,299,5980,12,2
2023-04-28,1065,Product_1065,46,South,58,171,9918,4,29
2023-09-04,1080,Product_1080,12,South,89,189,16821,9,8
2023-08-22,1960,Product_1960,58,West,118,477,56286,8,20
2022-04-10,1035,Product_1035,57,North,22,82,1804,4,9
2022-03-17,1746,Product_1746,32,East,110,169,18590,3,23
2022-01-07,1016,Product_1016,93,East,15,295,4425,1,17
2022-05-20,1513,Product_1513,64,East,54,280,15120,5,2
2022-05-10,1032,Product_1032,74,West,74,468,34632,5,14
2022-06-05,1348,Product_1348,66,East,85,376,31960,6,28
2023-08-26,1379,Product_1379,37,West,14,274,3836,8,6
2022-06-03,1507,Product_1507,14,North,118,251,29618,6,25
2023-08-09,1645,Product_1645,10,South,33,185,6105,8,13
2023-04-04,1938,Product_1938,65,West,60,58,3480,4,6
2023-01-03,1867,Product_1867,64,West,96,256,24576,1,2
2022-11-25,1855,Product_1855,41,East,20,404,8080,11,10
2021-12-05,1266,Product_1266,21,North,11,122,1342,12,29
2022-06-09,1516,Product_1516,69,North,22,423,9306,6,8
2022-08-20,1797,Product_1797,9,East,6,88,528,8,1
2023-03-29,1905,Product_1905,9,West,76,100,7600,3,1
2022-03-11,1484,Product_1484,18,East,68,126,8568,3,28
2022-12-08,1346,Product_1346,69,East,9,175,1575,12,8
2023-03-16,1602,Product_1602,62,South,117,363,42471,3,21
2022-10-27,1663,Product_1663,16,East,127,359,45593,10,28
2023-05-08,1442,Product_1442,98,East,38,168,6384,5,14
2022-07-05,1377,Product_1377,4,North,154,433,66682,7,25
2023-08-06,1629,Product_1629,21,South,66,94,6204,8,29
2023-02-02,1962,Product_1962,44,North,2,209,418,2,20
2021-10-31,1572,Product_1572,78,North,72,91,6552,10,3
2022-09-14,1357,Product_1357,91,West,67,195,13065,9,19
2022-10-12,1537,Product_1537,76,West,32,83,2656,10,10
2022-12-01,1620,Product_1620,27,North,19,365,6935,12,17
2023-08-18,1879,Product_1879,34,East,56,168,9408,8,6
2022-10-27,1806,Product_1806,4,West,7,270,1890,10,25
2021-10-27,1209,Product_1209,51,West,88,90,7920,10,3
2022-02-18,1770,Product_1770,2,West,31,302,9362,2,23
2022-10-02,1805,Product_1805,32,East,72,496,35712,10,23
2023-08-26,1041,Product_1041,2,East,149,466,69434,8,23
2022-01-17,1815,Product_1815,58,West,46,88,4048,1,20
2023-07-29,1984,Product_1984,22,East,1,414,414,7,11
2023-09-17,1012,Product_1012,19,West,104,167,17368,9,29
2022-08-31,1600,Product_1600,90,East,72,254,18288,8,14
2022-04-15,1599,Product_1599,20,West,13,455,5915,4,10
2023-04-12,1823,Product_1823,18,North,16,137,2192,4,28
2021-11-29,1488,Product_1488,50,West,81,264,21384,11,0
2023-09-23,1186,Product_1186,14,West,54,488,26352,9,25
2023-03-05,1062,Product_1062,20,South,37,184,6808,3,10
2022-03-13,1335,Product_1335,45,South,4,72,288,3,11
2022-05-08,1554,Product_1554,88,West,98,413,40474,5,16
2023-10-13,1744,Product_1744,47,South,40,300,12000,10,20
2023-01-23,1745,Product_1745,57,East,106,161,17066,1,9
2023-04-30,1074,Product_1074,31,North,36,496,17856,4,18
2023-04-19,1764,Product_1764,52,West,79,169,13351,4,21
2022-06-29,1824,Product_1824,79,South,12,271,3252,6,4
2022-11-13,1148,Product_1148,46,South,59,295,17405,11,29
2023-06-05,1990,Product_1990,7,South,92,384,35328,6,1
2022-07-02,1693,Product_1693,49,East,21,104,2184,7,16
2023-09-28,1206,Product_1206,23,East,127,250,31750,9,19
2023-01-12,1692,Product_1692,93,West,94,252,23688,1,17
2021-10-29,1684,Product_1684,41,South,60,159,9540,10,10
2022-06-18,1240,Product_1240,4,East,151,83,12533,6,25
2022-06-27,1675,Product_1675,95,West,91,29,2639,6,6
2021-10-24,1574,Product_1574,82,East,66,471,31086,10,11
2022-02-15,1893,Product_1893,31,West,12,175,2100,2,18
2022-10-28,1234,Product_1234,47,South,115,170,19550,10,20
2021-12-23,1124,Product_1124,18,West,72,40,2880,12,28
2022-03-14,1256,Product_1256,74,East,18,454,8172,3,14
2022-05-31,1091,Product_1091,7,North,76,29,2204,5,1
2022-06-15,1736,Product_1736,38,West,60,479,28740,6,7
2022-04-14,1706,Product_1706,45,North,123,14,1722,4,11
2022-07-28,1886,Product_1886,28,West,73,170,12410,7,24
2021-12-21,1206,Product_1206,59,South,60,250,15000,12,6
2022-05-24,1416,Product_1416,18,East,4,77,308,5,28
2023-09-08,1287,Product_1287,95,South,22,309,6798,9,6
2023-01-23,1214,Product_1214,9,East,96,345,33120,1,1
2023-06-21,1697,Product_1697,16,North,88,480,42240,6,28
2022-02-01,1637,Product_1637,62,East,5,56,280,2,21
2022-01-26,1793,Product_1793,40,North,143,163,23309,1,23
2023-03-14,1766,Product_1766,89,East,66,125,8250,3,24
2022-11-08,1511,Product_1511,94,North,29,262,7598,11,27
2022-11-28,1572,Product_1572,58,South,95,91,8645,11,20
2023-03-21,1367,Product_1367,66,West,127,451,57277,3,28
2023-02-07,1400,Product_1400,69,West,103,72,7416,2,8
2023-09-28,1200,Product_1200,94,East,125,480,60000,9,27
2023-07-26,1580,Product_1580,19,South,116,57,6612,7,29
2022-12-30,1284,Product_1284,78,East,94,31,2914,12,3
2021-11-11,1062,Product_1062,27,West,54,184,9936,11,17
2023-05-07,1645,Product_1645,30,South,34,185,6290,5,7
2023-08-27,1750,Product_1750,45,West,28,23,644,8,11
2023-10-03,1763,Product_1763,78,North,37,207,7659,10,3
2023-01-20,1360,Product_1360,31,South,61,450,27450,1,18
2022-01-10,1186,Product_1186,36,North,63,488,30744,1,13
2022-03-13,1482,Product_1482,39,West,25,47,1175,3,3
2022-01-12,1370,Product_1370,50,South,33,380,12540,1,0
2022-01-05,1020,Product_1020,94,West,117,106,12402,1,27
2023-01-19,1940,Product_1940,38,West,54,230,12420,1,7
2021-10-20,1940,Product_1940,11,South,120,230,27600,10,17
2021-12-09,1854,Product_1854,81,North,18,215,3870,12,2
2023-09-04,1802,Product_1802,74,North,120,156,18720,9,14
2023-10-06,1307,Product_1307,16,East,90,130,11700,10,28
2023-01-08,1045,Product_1045,51,East,10,348,3480,1,3
2023-01-11,1193,Product_1193,75,East,79,260,20540,1,25
2023-02-19,1056,Product_1056,39,South,96,473,45408,2,3
2021-11-22,1553,Product_1553,92,East,18,483,8694,11,20
2022-10-02,1456,Product_1456,85,North,18,470,8460,10,14
2022-01-22,1332,Product_1332,92,West,138,242,33396,1,20
2021-12-30,1746,Product_1746,23,East,134,169,22646,12,19
2023-04-23,1865,Product_1865,65,West,35,413,14455,4,6
2022-03-22,1015,Product_1015,49,West,34,30,1020,3,16
2022-06-26,1644,Product_1644,61,East,86,332,28552,6,30
2023-08-24,1512,Product_1512,54,North,53,227,12031,8,22
2022-12-31,1743,Product_1743,13,West,98,180,17640,12,29
2022-02-14,1149,Product_1149,72,West,25,285,7125,2,11
2022-08-21,1815,Product_1815,83,North,16,88,1408,8,14
2022-07-14,1633,Product_1633,24,East,18,377,6786,7,7
2021-12-12,1793,Product_1793,49,North,63,163,10269,12,16
2022-06-12,1801,Product_1801,37,North,59,75,4425,6,6
2022-11-12,1881,Product_1881,89,East,46,93,4278,11,24
2022-11-24,1825,Product_1825,26,East,119,52,6188,11,22
2023-07-05,1212,Product_1212,42,West,70,269,18830,7,5
2022-08-18,1390,Product_1390,91,West,36,120,4320,8,19
2022-05-14,1280,Product_1280,96,South,43,320,13760,5,18
2022-06-05,1952,Product_1952,3,South,36,391,14076,6,28
2023-05-20,1651,Product_1651,61,West,162,339,54918,5,30
2022-01-02,1670,Product_1670,43,North,50,97,4850,1,7
2022-12-28,1538,Product_1538,73,South,152,474,72048,12,26
2022-01-30,1341,Product_1341,65,North,92,133,12236,1,6
2022-12-15,1673,Product_1673,18,North,163,287,46781,12,28
2023-09-23,1629,Product_1629,67,East,41,94,3854,9,27
2022-08-21,1336,Product_1336,14,South,148,377,55796,8,25
2022-01-25,1074,Product_1074,64,North,67,496,33232,1,2
2022-09-19,1092,Product_1092,32,South,13,55,715,9,23
2022-12-28,1545,Product_1545,68,South,153,193,29529,12,25
2023-01-09,1114,Product_1114,60,North,122,274,33428,1,26
2022-08-23,1420,Product_1420,21,South,83,459,38097,8,29
2022-06-25,1953,Product_1953,27,East,67,249,16683,6,17
2022-04-03,1112,Product_1112,5,South,12,11,132,4,27
2023-02-12,1367,Product_1367,67,East,127,451,57277,2,27
2022-09-19,1059,Product_1059,86,West,124,69,8556,9,28
2023-04-14,1281,Product_1281,84,North,67,498,33366,4,21
2022-02-02,1236,Product_1236,41,West,72,153,11016,2,10
2023-05-05,1637,Product_1637,2,West,28,56,1568,5,23
2022-01-08,1940,Product_1940,43,South,17,230,3910,1,7
2022-03-01,1044,Product_1044,1,West,148,107,15836,3,29
2022-03-06,1799,Product_1799,23,North,38,253,9614,3,19
2022-04-21,1740,Product_1740,63,North,83,38,3154,4,1
2022-11-24,1196,Product_1196,48,North,111,212,23532,11,27
2022-09-14,1723,Product_1723,25,North,65,329,21385,9,2
2023-03-11,1498,Product_1498,90,West,57,299,17043,3,14
2021-12-27,1582,Product_1582,67,West,93,33,3069,12,27
2023-04-18,1746,Product_1746,95,East,43,169,7267,4,6
2021-12-11,1790,Product_1790,91,South,96,188,18048,12,19
2023-01-12,1448,Product_1448,77,North,30,18,540,1,30
2022-05-12,1678,Product_1678,47,West,77,404,31108,5,20
2022-02-22,1194,Product_1194,97,West,50,447,22350,2,3
2021-12-01,1684,Product_1684,89,West,112,159,17808,12,24
2022-02-07,1194,Product_1194,56,East,46,447,20562,2,27
2023-08-13,1574,Product_1574,59,South,33,471,15543,8,6
2022-04-20,1581,Product_1581,16,South,113,235,26555,4,28
2022-01-22,1734,Product_1734,47,North,115,62,7130,1,20
